time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,assess_in_year,assess_issued,assess_issued_pc,assess_not_issued,assess_not_issued_pc,assess_not_made,assess_not_made_pc,assess_withdrawn,assess_withdrawn_pc,outcome_decision_within_time,outcome_decision_over_time,outcome_decision_within_time_pc,outcome_decision_over_time_pc,number_assess_mediation,number_assess_tribunal,number_asssess_mediation_tribunal,number_other_mediation,number_other_tribunal,number_other_mediation_tribunal
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 2 and under,9,9,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 20 and over,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 3,45,45,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 4,50,49,98,1,2,0,0,0,0,0,1,0,100,0,0,0,1,3,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 5,53,53,100,0,0,0,0,0,0,0,0,x,x,0,0,0,5,3,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 6,31,31,100,0,0,0,0,0,0,0,0,x,x,0,0,0,3,4,3
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 7,29,28,96.6,1,3.4,0,0,0,0,0,1,0,100,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 8,31,30,96.8,1,3.2,0,0,0,0,1,0,100,0,2,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,Aged 9,28,27,96.4,1,3.6,0,0,0,0,0,1,0,100,2,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Any other ethnic group,6,6,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Any other Asian background,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Bangladeshi,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Indian,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Any other Black background,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Black African,10,10,100,0,0,0,0,0,0,0,0,x,x,0,0,0,2,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - Any other Mixed background,14,14,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Asian,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black African,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black Caribbean,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Unclassified,73,73,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,3,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Any other White background,15,15,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Irish,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Traveller of Irish heritage,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - White British,305,299,98,6,2,0,0,0,0,1,5,16.7,83.3,6,1,1,13,8,7
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Female,124,121,97.6,3,2.4,0,0,0,0,1,2,33.3,66.7,4,0,0,3,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Male,321,318,99.1,3,0.9,0,0,0,0,0,3,0,100,2,1,1,14,14,8
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,All EHC needs assessments,All EHC needs assessments,649,585,90.1,64,9.9,0,0,0,0,32,32,50,50,6,5,0,2,5,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 10,66,61,92.4,5,7.6,0,0,0,0,2,3,40,60,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 11,46,40,87,6,13,0,0,0,0,2,4,33.3,66.7,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 12,37,35,94.6,2,5.4,0,0,0,0,0,2,0,100,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 13,49,46,93.9,3,6.1,0,0,0,0,1,2,33.3,66.7,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 14,30,28,93.3,2,6.7,0,0,0,0,0,2,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 15,33,29,87.9,4,12.1,0,0,0,0,2,2,50,50,1,1,0,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 16,10,7,70,3,30,0,0,0,0,2,1,66.7,33.3,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 17,10,9,90,1,10,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 2 and under,19,17,89.5,2,10.5,0,0,0,0,2,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 20 and over,1,0,0,1,100,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 3,105,100,95.2,5,4.8,0,0,0,0,4,1,80,20,0,0,0,0,3,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 4,51,49,96.1,2,3.9,0,0,0,0,1,1,50,50,1,0,0,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 5,26,23,88.5,3,11.5,0,0,0,0,2,1,66.7,33.3,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 6,37,29,78.4,8,21.6,0,0,0,0,1,7,12.5,87.5,1,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 7,41,36,87.8,5,12.2,0,0,0,0,3,2,60,40,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 8,46,43,93.5,3,6.5,0,0,0,0,2,1,66.7,33.3,1,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,Aged 9,42,33,78.6,9,21.4,0,0,0,0,8,1,88.9,11.1,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Asian - Any other Asian background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Asian - Bangladeshi,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Any other Black background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Black African,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Black Caribbean,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - Any other Mixed background,7,6,85.7,1,14.3,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Asian,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Black African,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Black Caribbean,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Unclassified,16,12,75,4,25,0,0,0,0,1,3,25,75,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Any other White background,14,13,92.9,1,7.1,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Gypsy/Roma,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Traveller of Irish heritage,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - White British,598,540,90.3,58,9.7,0,0,0,0,31,27,53.4,46.6,6,5,0,2,5,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Sex,Female,235,210,89.4,25,10.6,0,0,0,0,13,12,52,48,2,1,0,0,2,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Sex,Male,414,375,90.6,39,9.4,0,0,0,0,19,20,48.7,51.3,4,4,0,2,3,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",All EHC needs assessments,All EHC needs assessments,366,314,85.8,51,13.9,1,0.3,0,0,2,49,3.9,96.1,24,14,2,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 10,30,27,90,3,10,0,0,0,0,0,3,0,100,3,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 11,26,21,80.8,5,19.2,0,0,0,0,0,5,0,100,4,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 12,19,16,84.2,3,15.8,0,0,0,0,1,2,33.3,66.7,2,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 13,17,16,94.1,1,5.9,0,0,0,0,0,1,0,100,1,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 14,25,18,72,7,28,0,0,0,0,0,7,0,100,1,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 15,13,9,69.2,4,30.8,0,0,0,0,0,4,0,100,1,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 16,9,3,33.3,6,66.7,0,0,0,0,1,5,16.7,83.3,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 17,4,3,75,1,25,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 18,3,1,33.3,2,66.7,0,0,0,0,0,2,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 19,1,1,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 2 and under,10,10,100,0,0,0,0,0,0,0,0,x,x,1,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 20 and over,2,0,0,2,100,0,0,0,0,0,2,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 3,78,72,92.3,6,7.7,0,0,0,0,0,6,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 4,35,32,91.4,3,8.6,0,0,0,0,0,3,0,100,1,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 5,14,12,85.7,1,7.1,1,7.1,0,0,0,1,0,100,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 6,15,14,93.3,1,6.7,0,0,0,0,0,1,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 7,24,22,91.7,2,8.3,0,0,0,0,0,2,0,100,5,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 8,25,24,96,1,4,0,0,0,0,0,1,0,100,2,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Child or young persons age,Aged 9,16,13,81.3,3,18.8,0,0,0,0,0,3,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Any other ethnic group,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Any other Asian background,9,4,44.4,5,55.6,0,0,0,0,0,5,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Bangladeshi,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Indian,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Pakistani,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Black - Any other Black background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Black - Black African,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - Any other Mixed background,7,6,85.7,1,14.3,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Asian,5,5,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Black African,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Black Caribbean,5,3,60,2,40,0,0,0,0,0,2,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Unclassified,18,16,88.9,2,11.1,0,0,0,0,0,2,0,100,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,White - Any other White background,23,23,100,0,0,0,0,0,0,0,0,x,x,3,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,White - Gypsy/Roma,2,2,100,0,0,0,0,0,0,0,0,x,x,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,White - Irish,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,White - Traveller of Irish heritage,1,0,0,1,100,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,White - White British,278,237,85.3,40,14.4,1,0.4,0,0,2,38,5,95,19,11,2,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Sex,Female,115,97,84.3,18,15.7,0,0,0,0,2,16,11.1,88.9,10,6,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Sex,Male,251,217,86.5,33,13.1,1,0.4,0,0,0,33,0,100,14,8,2,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,All EHC needs assessments,All EHC needs assessments,948,911,96.1,37,3.9,0,0,0,0,7,30,18.9,81.1,25,9,6,58,26,16
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 10,92,89,96.7,3,3.3,0,0,0,0,0,3,0,100,5,2,1,5,2,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 11,61,53,86.9,8,13.1,0,0,0,0,3,5,37.5,62.5,3,1,1,6,5,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 12,35,34,97.1,1,2.9,0,0,0,0,0,1,0,100,2,1,1,4,2,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 13,45,44,97.8,1,2.2,0,0,0,0,0,1,0,100,0,0,0,2,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 14,34,33,97.1,1,2.9,0,0,0,0,0,1,0,100,0,0,0,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 15,34,31,91.2,3,8.8,0,0,0,0,0,3,0,100,2,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 16,15,12,80,3,20,0,0,0,0,1,2,33.3,66.7,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 17,1,0,0,1,100,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 18,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 2 and under,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 20 and over,3,3,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 3,159,158,99.4,1,0.6,0,0,0,0,1,0,100,0,0,1,0,8,3,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 4,137,134,97.8,3,2.2,0,0,0,0,1,2,33.3,66.7,1,0,0,8,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 5,56,55,98.2,1,1.8,0,0,0,0,1,0,100,0,2,1,1,3,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 6,60,59,98.3,1,1.7,0,0,0,0,0,1,0,100,0,0,0,5,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 7,61,57,93.4,4,6.6,0,0,0,0,0,4,0,100,1,0,0,3,5,3
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 8,73,71,97.3,2,2.7,0,0,0,0,0,2,0,100,3,1,1,4,2,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Child or young persons age,Aged 9,80,76,95,4,5,0,0,0,0,0,4,0,100,5,1,0,5,4,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Any other ethnic group,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Asian - Any other Asian background,12,11,91.7,1,8.3,0,0,0,0,0,1,0,100,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Asian - Bangladeshi,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Asian - Indian,4,3,75,1,25,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Asian - Pakistani,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Black - Any other Black background,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Black - Black African,7,7,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Black - Black Caribbean,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Mixed - Any other Mixed background,15,15,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Mixed - White and Asian,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Mixed - White and Black African,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Mixed - White and Black Caribbean,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,Unclassified,216,215,99.5,1,0.5,0,0,0,0,1,0,100,0,2,2,1,14,6,4
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,White - Any other White background,13,13,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,White - Gypsy/Roma,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,White - Traveller of Irish heritage,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
