time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,plans_issued_den,plans_issued_den_ex,plans_issued_within_20_weeks,plans_issued_20_weeks_ex,pc_plans_issued_within_20_weeks,PC_plans_issued_20_weeks_ex,plans_issued_gt20weeks_ltYear,plans_issued_gt20weeks_ltYear_ex,pc_plans_issued_gt20weeks_ltYear,PC_plans_issued_gt20weeks_ltYear_ex,plans_issued_gt_1_year,plans_issued_gt_1_year_ex,pc_plans_issued_gt_1_year,PC_plans_issued_gt_1_year_ex
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Child or young persons age,age 9,1102,1048,556,534,50.5,51,482,451,43.7,43,64,63,5.8,6
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Child or young persons age,Unknown,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Any other ethnic group,238,215,160,158,67.2,73.5,68,47,28.6,21.9,10,10,4.2,4.7
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Asian - Any other Asian background,150,138,75,72,50,52.2,69,60,46,43.5,6,6,4,4.3
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Asian - Bangladeshi,107,78,67,44,62.6,56.4,40,34,37.4,43.6,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Asian - Chinese,43,43,29,29,67.4,67.4,13,13,30.2,30.2,1,1,2.3,2.3
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Asian - Indian,142,139,89,89,62.7,64,45,43,31.7,30.9,7,6,4.9,4.3
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Asian - Pakistani,639,551,364,332,57,60.3,253,199,39.6,36.1,22,20,3.4,3.6
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Black - Any other Black background,132,125,90,89,68.2,71.2,41,35,31.1,28,1,1,0.8,0.8
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Black - Black African,498,449,344,324,69.1,72.2,149,121,29.9,26.9,5,4,1,0.9
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Black - Black Caribbean,62,52,32,30,51.6,57.7,27,19,43.5,36.5,3,3,4.8,5.8
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Mixed - Any other Mixed background,311,279,175,164,56.3,58.8,125,104,40.2,37.3,10,10,3.2,3.6
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Mixed - White and Asian,159,149,68,67,42.8,45,82,74,51.6,49.7,9,8,5.7,5.4
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Mixed - White and Black African,134,122,78,74,58.2,60.7,51,43,38.1,35.2,5,5,3.7,4.1
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Mixed - White and Black Caribbean,207,185,89,86,43,46.5,111,92,53.6,49.7,7,7,3.4,3.8
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,Unclassified,764,687,399,361,52.2,52.5,326,291,42.7,42.4,39,35,5.1,5.1
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,White - Any other White background,377,348,199,192,52.8,55.2,161,139,42.7,39.9,17,17,4.5,4.9
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,White - Gypsy/Roma,22,21,15,15,68.2,71.4,7,6,31.8,28.6,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,White - Irish,39,34,19,18,48.7,52.9,16,12,41,35.3,4,4,10.3,11.8
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,White - Traveller of Irish heritage,23,22,9,8,39.1,36.4,14,14,60.9,63.6,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity,White - White British,10649,10171,4995,4825,46.9,47.4,4960,4661,46.6,45.8,692,683,6.5,6.7
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Sex,Female,5060,4773,2461,2367,48.6,49.6,2299,2111,45.4,44.2,300,295,5.9,6.2
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Sex,Male,9636,9035,4835,4610,50.2,51,4259,3896,44.2,43.1,538,525,5.6,5.8
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,All EHC plans issued,All EHC plans issued,8115,7942,4630,4507,57.1,56.7,2620,2573,32.3,32.4,857,855,10.6,10.8
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 10,717,700,389,373,54.3,53.3,275,274,38.4,39.1,53,53,7.4,7.6
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 11,369,365,203,202,55,55.3,130,128,35.2,35.1,36,35,9.8,9.6
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 12,371,364,217,212,58.5,58.2,110,108,29.6,29.7,44,44,11.9,12.1
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 13,459,448,253,248,55.1,55.4,165,159,35.9,35.5,41,41,8.9,9.2
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 14,366,350,184,175,50.3,50,141,134,38.5,38.3,41,41,11.2,11.7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 15,311,298,165,157,53.1,52.7,118,113,37.9,37.9,28,28,9,9.4
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 16,144,139,79,77,54.9,55.4,42,39,29.2,28.1,23,23,16,16.5
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 17,62,60,36,35,58.1,58.3,15,14,24.2,23.3,11,11,17.7,18.3
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 18,29,29,16,16,55.2,55.2,6,6,20.7,20.7,7,7,24.1,24.1
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 19,9,8,5,5,55.6,62.5,3,2,33.3,25,1,1,11.1,12.5
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 2 and under,202,200,132,132,65.3,66,57,56,28.2,28,13,12,6.4,6
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 20 and over,12,12,5,5,41.7,41.7,5,5,41.7,41.7,2,2,16.7,16.7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 3,1190,1173,702,690,59,58.8,406,401,34.1,34.2,82,82,6.9,7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 4,1162,1148,696,685,59.9,59.7,352,349,30.3,30.4,114,114,9.8,9.9
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 5,624,604,371,356,59.5,58.9,162,157,26,26,91,91,14.6,15.1
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 6,519,507,315,304,60.7,60,144,143,27.7,28.2,60,60,11.6,11.8
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 7,475,463,271,261,57.1,56.4,142,140,29.9,30.2,62,62,13.1,13.4
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 8,505,493,274,264,54.3,53.5,160,158,31.7,32,71,71,14.1,14.4
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,age 9,581,574,317,310,54.6,54,187,187,32.2,32.6,77,77,13.3,13.4
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child or young persons age,Unknown,8,7,0,0,0,0,0,0,0,0,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Any other ethnic group,110,106,49,48,44.5,45.3,45,42,40.9,39.6,16,16,14.5,15.1
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Asian - Any other Asian background,82,81,44,43,53.7,53.1,16,16,19.5,19.8,22,22,26.8,27.2
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Asian - Bangladeshi,35,35,21,21,60,60,11,11,31.4,31.4,3,3,8.6,8.6
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Asian - Chinese,15,14,10,9,66.7,64.3,2,2,13.3,14.3,3,3,20,21.4
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Asian - Indian,82,79,42,39,51.2,49.4,23,23,28,29.1,17,17,20.7,21.5
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Asian - Pakistani,600,594,428,425,71.3,71.5,97,94,16.2,15.8,74,74,12.3,12.5
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Black - Any other Black background,50,50,18,18,36,36,17,17,34,34,15,15,30,30
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Black - Black African,231,227,117,113,50.6,49.8,75,75,32.5,33,39,39,16.9,17.2
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Black - Black Caribbean,17,16,7,6,41.2,37.5,7,7,41.2,43.8,3,3,17.6,18.8
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Mixed - Any other Mixed background,146,144,75,74,51.4,51.4,49,48,33.6,33.3,22,22,15.1,15.3
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Mixed - White and Asian,112,109,72,71,64.3,65.1,26,25,23.2,22.9,14,13,12.5,11.9
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Mixed - White and Black African,70,69,37,36,52.9,52.2,25,25,35.7,36.2,8,8,11.4,11.6
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Mixed - White and Black Caribbean,139,137,69,68,49.6,49.6,50,50,36,36.5,19,19,13.7,13.9
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,Unclassified,527,517,322,316,61.1,61.1,180,176,34.2,34,25,25,4.7,4.8
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,White - Any other White background,235,234,126,126,53.6,53.8,84,83,35.7,35.5,25,25,10.6,10.7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,White - Gypsy/Roma,47,47,34,34,72.3,72.3,12,12,25.5,25.5,1,1,2.1,2.1
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,White - Irish,6,6,5,5,83.3,83.3,0,0,0,0,1,1,16.7,16.7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,White - Traveller of Irish heritage,5,5,2,2,40,40,2,2,40,40,1,1,20,20
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Ethnicity,White - White British,5606,5472,3152,3053,56.2,55.8,1899,1865,33.9,34.1,549,548,9.8,10
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Sex,Female,2586,2524,1458,1414,56.4,56,857,841,33.1,33.3,270,269,10.4,10.7
2024,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Sex,Male,5529,5418,3172,3093,57.4,57.1,1763,1732,31.9,32,587,586,10.6,10.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,All EHC plans issued,All EHC plans issued,7405,6995,2816,2729,38,39,3858,3602,52.1,51.5,731,664,9.9,9.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 10,738,689,291,282,39.4,40.9,382,353,51.8,51.2,65,54,8.8,7.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 11,352,336,151,149,42.9,44.3,171,160,48.6,47.6,30,27,8.5,8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 12,381,367,160,160,42,43.6,181,171,47.5,46.6,40,36,10.5,9.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 13,418,397,152,146,36.4,36.8,214,203,51.2,51.1,52,48,12.4,12.1
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 14,340,327,142,140,41.8,42.8,165,155,48.5,47.4,33,32,9.7,9.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 15,233,224,98,95,42.1,42.4,114,109,48.9,48.7,21,20,9,8.9
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 16,84,78,37,36,44,46.2,38,33,45.2,42.3,9,9,10.7,11.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 17,33,30,13,10,39.4,33.3,16,16,48.5,53.3,4,4,12.1,13.3
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 18,13,13,7,7,53.8,53.8,3,3,23.1,23.1,3,3,23.1,23.1
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 19,12,12,7,7,58.3,58.3,5,5,41.7,41.7,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 2 and under,161,147,54,50,33.5,34,89,80,55.3,54.4,18,17,11.2,11.6
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 20 and over,10,8,5,4,50,50,3,3,30,37.5,2,1,20,12.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 3,1130,1050,348,323,30.8,30.8,665,617,58.8,58.8,117,110,10.4,10.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 4,807,765,325,317,40.3,41.4,422,392,52.3,51.2,60,56,7.4,7.3
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 5,542,518,196,193,36.2,37.3,287,272,53,52.5,59,53,10.9,10.2
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 6,519,503,183,183,35.3,36.4,282,270,54.3,53.7,54,50,10.4,9.9
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 7,522,489,214,209,41,42.7,263,237,50.4,48.5,45,43,8.6,8.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 8,464,440,165,162,35.6,36.8,244,229,52.6,52,55,49,11.9,11.1
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Child or young persons age,age 9,646,602,268,256,41.5,42.5,314,294,48.6,48.8,64,52,9.9,8.6
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Any other ethnic group,70,70,27,27,38.6,38.6,35,35,50,50,8,8,11.4,11.4
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Any other Asian background,90,84,27,26,30,31,52,49,57.8,58.3,11,9,12.2,10.7
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Bangladeshi,32,30,13,13,40.6,43.3,16,15,50,50,3,2,9.4,6.7
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Chinese,10,10,2,2,20,20,8,8,80,80,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Indian,167,164,67,66,40.1,40.2,79,77,47.3,47,21,21,12.6,12.8
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Pakistani,113,105,34,34,30.1,32.4,70,65,61.9,61.9,9,6,8,5.7
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Any other Black background,47,45,16,16,34,35.6,29,27,61.7,60,2,2,4.3,4.4
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Black African,195,180,55,52,28.2,28.9,128,117,65.6,65,12,11,6.2,6.1
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Black Caribbean,29,29,10,10,34.5,34.5,17,17,58.6,58.6,2,2,6.9,6.9
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - Any other Mixed background,146,134,49,46,33.6,34.3,80,72,54.8,53.7,17,16,11.6,11.9
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Asian,71,65,17,16,23.9,24.6,43,39,60.6,60,11,10,15.5,15.4
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black African,56,53,15,15,26.8,28.3,35,34,62.5,64.2,6,4,10.7,7.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black Caribbean,175,165,59,59,33.7,35.8,104,97,59.4,58.8,12,9,6.9,5.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Unclassified,668,621,287,277,43,44.6,332,298,49.7,48,49,46,7.3,7.4
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Any other White background,326,304,123,119,37.7,39.1,172,160,52.8,52.6,31,25,9.5,8.2
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Gypsy/Roma,17,16,6,6,35.3,37.5,9,8,52.9,50,2,2,11.8,12.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Irish,13,12,4,4,30.8,33.3,7,6,53.8,50,2,2,15.4,16.7
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Traveller of Irish heritage,11,11,3,3,27.3,27.3,6,6,54.5,54.5,2,2,18.2,18.2
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - White British,5169,4897,2002,1938,38.7,39.6,2636,2472,51,50.5,531,487,10.3,9.9
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Female,2403,2266,895,867,37.2,38.3,1267,1184,52.7,52.3,241,215,10,9.5
2024,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Male,5002,4729,1921,1862,38.4,39.4,2591,2418,51.8,51.1,490,449,9.8,9.5
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,All EHC plans issued,All EHC plans issued,9558,8906,3920,3767,41,42.3,5359,4892,56.1,54.9,279,247,2.9,2.8
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 10,755,695,335,316,44.4,45.5,410,373,54.3,53.7,10,6,1.3,0.9
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 11,458,417,179,168,39.1,40.3,258,230,56.3,55.2,21,19,4.6,4.6
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 12,454,419,152,143,33.5,34.1,281,258,61.9,61.6,21,18,4.6,4.3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 13,519,474,154,150,29.7,31.6,337,299,64.9,63.1,28,25,5.4,5.3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 14,434,394,136,122,31.3,31,271,249,62.4,63.2,27,23,6.2,5.8
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 15,381,354,114,112,29.9,31.6,248,224,65.1,63.3,19,18,5,5.1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 16,123,117,49,48,39.8,41,68,63,55.3,53.8,6,6,4.9,5.1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 17,51,45,24,20,47.1,44.4,26,24,51,53.3,1,1,2,2.2
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 18,20,20,4,4,20,20,14,14,70,70,2,2,10,10
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 19,7,7,3,3,42.9,42.9,3,3,42.9,42.9,1,1,14.3,14.3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 2 and under,196,183,96,93,49,50.8,100,90,51,49.2,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 20 and over,9,8,4,4,44.4,50,5,4,55.6,50,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 3,1450,1393,697,685,48.1,49.2,739,694,51,49.8,14,14,1,1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 4,1333,1248,587,573,44,45.9,710,644,53.3,51.6,36,31,2.7,2.5
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 5,838,787,325,314,38.8,39.9,489,452,58.4,57.4,24,21,2.9,2.7
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 6,679,632,283,277,41.7,43.8,383,346,56.4,54.7,13,9,1.9,1.4
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 7,578,539,251,238,43.4,44.2,312,286,54,53.1,15,15,2.6,2.8
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 8,592,545,235,223,39.7,40.9,339,305,57.3,56,18,17,3,3.1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Child or young persons age,age 9,681,629,292,274,42.9,43.6,366,334,53.7,53.1,23,21,3.4,3.3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Any other ethnic group,146,133,52,51,35.6,38.3,89,77,61,57.9,5,5,3.4,3.8
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Any other Asian background,128,122,57,54,44.5,44.3,67,64,52.3,52.5,4,4,3.1,3.3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Bangladeshi,110,97,40,39,36.4,40.2,69,58,62.7,59.8,1,0,0.9,0
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Chinese,18,16,10,9,55.6,56.3,8,7,44.4,43.8,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Indian,230,212,108,104,47,49.1,117,103,50.9,48.6,5,5,2.2,2.4
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Pakistani,433,393,169,161,39,41,259,228,59.8,58,5,4,1.2,1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Black - Any other Black background,80,75,39,39,48.8,52,36,33,45,44,5,3,6.3,4
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Black - Black African,406,373,174,166,42.9,44.5,223,201,54.9,53.9,9,6,2.2,1.6
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Black - Black Caribbean,127,109,39,36,30.7,33,83,69,65.4,63.3,5,4,3.9,3.7
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Mixed - Any other Mixed background,196,179,72,68,36.7,38,118,105,60.2,58.7,6,6,3.1,3.4
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Mixed - White and Asian,138,130,59,58,42.8,44.6,75,68,54.3,52.3,4,4,2.9,3.1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Mixed - White and Black African,76,71,27,25,35.5,35.2,45,42,59.2,59.2,4,4,5.3,5.6
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Mixed - White and Black Caribbean,268,236,114,108,42.5,45.8,142,121,53,51.3,12,7,4.5,3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Unclassified,895,850,319,309,35.6,36.4,549,515,61.3,60.6,27,26,3,3.1
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,White - Any other White background,218,202,83,77,38.1,38.1,129,119,59.2,58.9,6,6,2.8,3
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,White - Gypsy/Roma,59,58,30,30,50.8,51.7,28,27,47.5,46.6,1,1,1.7,1.7
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,White - Irish,14,11,7,6,50,54.5,7,5,50,45.5,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,White - Traveller of Irish heritage,40,38,20,19,50,50,19,18,47.5,47.4,1,1,2.5,2.6
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,White - White British,5976,5601,2501,2408,41.9,43,3296,3032,55.2,54.1,179,161,3,2.9
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Sex,Female,3082,2860,1266,1208,41.1,42.2,1733,1576,56.2,55.1,83,76,2.7,2.7
2024,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,Sex,Male,6476,6046,2654,2559,41,42.3,3626,3316,56,54.8,196,171,3,2.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,All EHC plans issued,All EHC plans issued,9975,9315,3916,3688,39.3,39.6,5106,4712,51.2,50.6,952,914,9.5,9.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 10,917,857,392,365,42.7,42.6,456,428,49.7,49.9,69,64,7.5,7.5
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 11,538,491,212,196,39.4,39.9,278,247,51.7,50.3,48,48,8.9,9.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 12,454,424,146,142,32.2,33.5,250,225,55.1,53.1,58,57,12.8,13.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 13,475,430,146,136,30.7,31.6,258,229,54.3,53.3,71,65,14.9,15.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 14,459,421,151,143,32.9,34,242,215,52.7,51.1,66,63,14.4,15
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 15,344,319,139,125,40.4,39.2,166,156,48.3,48.9,39,38,11.3,11.9
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 16,122,116,47,46,38.5,39.7,58,54,47.5,46.6,17,16,13.9,13.8
